created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count
04-06-2020 21:56,85,Water logging,"Hi Team, 
I am complaining about the drianage or water logging issue from past 6 months but no one is responding or helping me out, I hope I get some resolution on this platform.

Every time it rains in our area especially in my road, the water is stagnant and since there is no proper drianage the water never flows out and flows inside the house, this is making the situation so worst and we are tried of complaining.

Even today, it rained and we had same issue. It's very hard for people to walk as well bcz of full water in the road.

Request the concern team to plz look into this and help us in fixing the issue at the earliest and do the needful.",56,10,"1St A Cross Rd, Hanuma Reddy Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Near by megahana fancy stores or om Shakti temple,12.9675283,77.7033057,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Open,2
05-06-2020 01:30,85,It's 1:30 AM and there is no light in my area for past 3 hrs ......,It's 1:30 AM and there is no light in my area for past 3 hrs ... electric department is pathetic at there job.,33,1,"11, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.9649485,77.7093024,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM,Open,0
5/13/2020 3:59,85,"There are a lot of mosquitoes in 3rd A Cross Road, Gururaj Layout...","There are a lot of mosquitoes in 3rd A Cross Road, Gururaj Layout, Doddanekundi. Not sure it is because of any drainage water or due to water logging in some buildings. As there some new born babies are staying it requires immediate action and fogging.",78,10,"3Rd A Cross Road, Gururaja Layout, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka, India",NULL,12.9694037,77.6912188,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Fogging (Mosquito Menace) Or Pest Control,BBMP,Open,1
5/25/2020 20:01,85,Bikes on lake walkway,Seetharampalya lake surrounding is very nice but is not gated and thus allows bike to pass through. I visited there twice so far and everytime there was significant bike traffic that made the walkway not walkable. Adding gates so that bikes can't pass though would help to keep the walkway walkable.,159,10,"????????????? ???, ?????????????, ????, ????????, ??????? 560048",Seetharampalya lake,12.9822334,77.713194,Dodda Nekkundi,7,Lakes,Maintenance Of Lake Surrounding,BBMP,Open,0
06-07-2020 17:00,85,Illegal unauthorised sheds,Illegal unauthorised sheds constructions going on which is threat for other appartment nearby due to creating unhygienic environment.,53,10,"54, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Sonesta meadows,12.94781031,77.72105518,Dodda Nekkundi,382,Community Infrastructure and Services,Stop Unauthorised Construction,BBMP,Open,0
06-09-2020 17:09,85,Please asphalt and provide good roads. roads are dug by BWSSB but...,Please asphalt and provide good roads. roads are dug by BWSSB but not covered by Tar after work is done..,66,10,"6Th Cross Road, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9648436,77.7094002,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0
06-09-2020 17:11,85,AECS Layout main road had become very narrow dur to pipe digging...,AECS Layout main road had become very narrow dur to pipe digging making it very inconvenient to drive. par help and asphalt the roads.,62,10,"60 Feet Main Road, Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.963912,77.7068755,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0
6/13/2020 18:17,85,Past 2- 3 days some tractorand JCBs has been coming and dymp some...,Past 2- 3 days some tractorand JCBs has been coming and dymp some garbage and contruction wastaged. Now its almost cover  our apatment wall boundary and if again they are dump then its go beyond them. So many time I complaint regarding this ..but no one come to resolve this. Now raining also started and ws all know dengue problem in bangaluru. Last year most of members in apartment got dengue.. Now its high time to resolve this problem. I request concern deparment ..plz take this issue serioully.,155,10,"662, 1St Main Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.9633846,77.7107829,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0
6/20/2020 13:55,85,Garbage dumped in the road corner has not been picked up/ cleared for almost 3 weeks now. Cut branches of trees have also been dumped n left as it is,Garbage dumped in the road corner has not been picked up/ cleared for almost 3 weeks now. Cut  branches of trees have also been dumped n left as it is,155,10,"1077, 4Th Cross Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",AECS Layout D block,12.9620088,77.7117609,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0
6/25/2020 8:55,85,Tree branches and garbage dump not picked up,Tree branches and garbage dump not picked up From several weeks. This is causing mosquitoes to breed. Can Bbmp send someone to clear the garbage? Usual garbage pick up guys are denying that it’s their job and some one else should do it.,155,10,"4Th Main Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Opposite Cricket ground,12.9609724,77.7096311,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Open,0
07-05-2020 01:07,85,Rampant power cuts in AECS Layout,"I am writing in to highlight the issue of supply of electricity in the D Block of AECS Layout. There have been frequent power cuts in the area off-late even at odd times during the night causing severe convenience to the residents living in this region. Sometimes, the area is supplied with single phase current due to which Appliances in the household could take huge damage. 

Moreover, during these COvid times given that we all have to work from home in order to support our jobs and livelihood, these rampant power cuts mean hindrance to our daily deliverables and a greater risk of not meeting our expectations at job. Therefore, I would like to bring this notice to the concerned authorities to kindly fix the issue related to this agony and make lives easier for us to live !",33,1,"#1152/3, 4Th Cross, 5Th Main Rd, Aecs Layout - D Block, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",AECS Layout D Block,12.9607357,77.710478,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM,Open,1
07-09-2020 13:19,85,Road Laying Request,"There is no tarmac in 7th Main sub crosses of Chinappnahalli ,  when it rains it becomes difficult for people and children to walk here, this the case in all the crosses expect 7D Cross where the road has been laid. Why the differentiation ?",67,10,"7, Chinnapanahalli Main Rd, Ward Number 85, Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560037, India",Opposite to Lakshmi Flour Mill,12.96942727,77.7064495,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
7/14/2020 13:51,85,Please provide good driving roads,Please provide good driving roads,66,10,"21, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.96486519,77.70944968,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Open,0
7/31/2020 9:28,85,Rahul store,They charge above mrp for milk and curd products...for 10 rs milk they charge curd,399,10,"Hemanth Nagar, ???? ???, ?????? ???, ?????????, ????????, ??????? 560037, India",Rahul store,12.9607283,77.7035195,Dodda Nekkundi,382,Community Infrastructure and Services,Maintenance Of Shopping And Commercial Complexes,BBMP,Open,0
8/19/2020 20:06,85,Broken footpath and open gutter,Broken footpath and open gutter,422,10,"Vars Jacaranda, Ferns City Road, Ferns City, Doddanekkundi, Bengaluru, Karnataka, India",NULL,12.9787837,77.6967441,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Repair Of Existing Footpaths,BBMP,Open,0
8/22/2020 14:55,85,Untreatable Loud noise by fighter plains and helicopters,"Fighter plans and helicopters roaming at very low altitude making lots noise every 10-45 minutes. 

Request to observe the noise level created",46,7,"560037, 3Rd Cross Rd, Vaikuntam Layout, Lakshminarayana Pura, Kundalahalli, Munnekollal, Bengaluru, Karnataka 560037, India",Karuna nidhi hospital,12.9586444,77.7126707,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB,Open,0
09-01-2020 15:34,85,Tarring and potholes,I am staying in this area last ten yrs...flat no 103 vars rosemont green domain layout....last ten years we r facing a bad road issue...can u please do up the road sir....not able to  move out at all....two wheeler is pretty dangerous...please do the needful.. thank u,67,10,"20, 7Th Cross Rd, Epip Zone, Brookefield, Bengaluru, Karnataka 560066, India",Power play  kundanahalli,12.975393,77.713112,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Open,0
9/18/2020 4:19,85,Street lights not working,Street lights not working on Marathalli Outer ring road from Kadubusanehalli Under pass to Marathalli Underpass.,471,10,"Marathahalli Outer Ring Rd, Anand Nagar, Aswath Nagar, Bengaluru, Karnataka 560037, India",Marathalli Outer Ring Road,12.9633287,77.7019164,Dodda Nekkundi,470,Street lighting,Installation/Maintenance Of Streetlight Timer,BBMP,Open,0
9/23/2020 22:13,85,Payment not working on https://kaverionline.karnataka.gov.in/,Payment not working on https://kaverionline.karnataka.gov.in/ government website for digitally signed copy of EC,149,10,"Doddanekundi, Bengaluru, Karnataka 560037, India",Near Rainbow Hospital,12.9720888,77.694364,Dodda Nekkundi,1,Certificates,Certificates - Other,BBMP,Open,0
9/24/2020 7:34,85,"Water Pipe broken due to BWSSB sewage work. Therefore, whenever t...","Water Pipe broken due to BWSSB sewage work. Therefore, whenever there is supply of drinking water, water is wasted and flows onto the road for hours together. Kindly fix this on priority and help save precious water from being wasted. Thanks",231,2,"661, 2Nd Cross Road, Kundalhalli, Bengaluru Urban, In, India",NULL,12.96339042,77.71074022,Dodda Nekkundi,203,Water Supply,Reduce water leakage and wastage,BWSSB,Open,0
10/25/2020 18:13,85,Street light is not working in our area for last 1 week.,Street light is not working in our area for last 1 week.,62,10,"21, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.96490219,77.7093808,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0
10/25/2020 18:13,85,Street light is not working in our area for last 1 week.,Street light is not working in our area for last 1 week.,62,10,"21, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.96490219,77.7093808,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP,Open,0
11/25/2020 14:10,85,Sewage drain hole was digged debris not removed from 1 month,"Hello, 
Last month the road was digged and the sewage drainage hole was opened. It's lid was raised to road level. But the debris is still lying on the road. Even after multiple calls to executives in Respective department there is no action taken yet. This is causing lot of nuisance as the half road is covered with it and not able to take any vehicle. Kindly help Thanks",474,10,"10, 14Th Cross Rd, Pragathi Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Lane next to Canara Bank ATM,12.9737438,77.6933251,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Removal Of Roadside Debris (Construction Material),BBMP,Resolved,1
12/13/2020 21:51,85,Stray dog atrocity,"Number of stray dogs have increased recently  in Vinayaka layout, Chinnapanahalli, threatening all the passers by especially small kids walking on the road. Kindly request you to take the necessary action",77,10,"Chinnapanahalli, Dodda Nekkundi Extension, Doddanekkundi, Bengaluru, Karnataka 560037, India",Near Omshakthi temple,12.9721308,77.7013875,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Open,0
12/27/2020 8:20,85,Footpath broken,Footpath broken,712,10,"7/3-4 -4/3, Varthur Rd, Kumarapalli, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",NULL,12.95593147,77.72367247,Dodda Nekkundi,708,Yellow Spot,Report A Broken Footpath,BBMP,Open,0
12/27/2020 8:22,85,Footpath broken,Footpath broken,712,10,"#9/911, 3Rd Floor, Varthur Main Road, Thubarahalli, Whitefield Area, Kumarapalli, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",NULL,12.95596388,77.72380168,Dodda Nekkundi,708,Yellow Spot,Report A Broken Footpath,BBMP,Open,0
12/30/2020 5:12,85,Broken footpath near Prestige Technostar bus stop.,Broken footpath near Prestige Technostar bus stop.,712,10,"Manohara Plaza, Beml Layout, Syno 7/1, Itpl Rd, Whitefield, Epip Zone, Brookefield, Bengaluru, Karnataka 560066, India",NULL,12.9722205,77.7119012,Dodda Nekkundi,708,Yellow Spot,Report A Broken Footpath,BBMP,Open,0
01-01-2021 11:12,85,Yello spot,Yello spot,709,10,"# F1/37, Mathru Shree Nilaya, 2Nd Cross Rd, Bnb Layout, Seetharampalya, Mahadevapura, Bengaluru, Karnataka 560048, India",NULL,12.98153992,77.71535605,Dodda Nekkundi,708,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP,Open,0
01-01-2021 11:13,85,This place can be used for public toilet,This place can be used for public toilet,715,10,"# F1/37, Mathru Shree Nilaya, 2Nd Cross Rd, Bnb Layout, Seetharampalya, Mahadevapura, Bengaluru, Karnataka 560048, India",NULL,12.98152785,77.71534709,Dodda Nekkundi,708,Yellow Spot,Require A New Public Toilet,BBMP,Open,0
01-01-2021 12:03,85,A new public toilet can be built around this area,A new public toilet can be built around this area,715,10,"Divyasree Technopark Main Rd, Epip Zone, Whitefield, Bengaluru, Karnataka 560066, India",NULL,12.97112093,77.72647182,Dodda Nekkundi,708,Yellow Spot,Require A New Public Toilet,BBMP,Open,0
